Country code,Year,SeriesID,Value,SourceID,Access time
428,2010,14,68.4,6,March 2023
428,2015,14,79.2,6,March 2023
428,2019,14,86.1,6,March 2023
428,2020,14,88.9,6,March 2023
428,2021,14,91.2,6,March 2023
422,2000,14,8.0,6,March 2023
422,2005,14,10.1,6,March 2023
422,2010,14,43.7,6,March 2023
422,2015,14,74.0,6,March 2023
422,2019,14,79.8,6,March 2023
422,2020,14,83.1,6,March 2023
422,2021,14,86.6,6,March 2023
426,2000,14,0.2,6,March 2023
426,2005,14,2.6,6,March 2023
426,2010,14,3.9,6,March 2023
426,2015,14,25.0,6,March 2023
426,2019,14,42.3,6,March 2023
426,2020,14,42.9,6,March 2023
426,2021,14,48.0,6,March 2023
430,2000,14,0.0,6,March 2023
430,2010,14,2.3,6,March 2023
430,2015,14,10.0,6,March 2023
430,2019,14,23.5,6,March 2023
430,2020,14,28.0,6,March 2023
430,2021,14,33.6,6,March 2023
434,2000,14,0.2,6,March 2023
434,2005,14,3.9,6,March 2023
434,2010,14,14.0,6,March 2023
438,2000,14,36.5,6,March 2023
438,2005,14,63.4,6,March 2023
438,2010,14,80.0,6,March 2023
438,2015,14,96.6,6,March 2023
438,2019,14,93.1,6,March 2023
438,2020,14,94.4,6,March 2023
438,2021,14,95.6,6,March 2023
440,2000,14,6.4,6,March 2023
440,2005,14,36.2,6,March 2023
440,2010,14,62.1,6,March 2023
440,2015,14,71.4,6,March 2023
440,2019,14,81.6,6,March 2023
440,2020,14,83.1,6,March 2023
440,2021,14,86.9,6,March 2023
442,2000,14,22.9,6,March 2023
442,2005,14,70.0,6,March 2023
442,2010,14,90.6,6,March 2023
442,2015,14,96.4,6,March 2023
442,2019,14,97.1,6,March 2023
442,2020,14,98.8,6,March 2023
442,2021,14,98.7,6,March 2023
450,2000,14,0.2,6,March 2023
450,2005,14,0.6,6,March 2023
450,2010,14,1.7,6,March 2023
450,2015,14,4.2,6,March 2023
450,2019,14,11.8,6,March 2023
450,2020,14,13.7,6,March 2023
450,2021,14,19.7,6,March 2023
454,2000,14,0.1,6,March 2023
454,2005,14,0.4,6,March 2023
454,2010,14,2.3,6,March 2023
454,2015,14,6.0,6,March 2023
454,2019,14,13.4,6,March 2023
454,2020,14,18.9,6,March 2023
454,2021,14,24.4,6,March 2023
458,2000,14,21.4,6,March 2023
