Country code,Year,SeriesID,Value,SourceID,Access time
72,2020,3,55.0,2,June 2023
72,2021,3,-17.0,2,June 2023
72,1985,4,24.0,2,June 2023
72,1995,4,19.0,2,June 2023
72,2005,4,40.0,2,June 2023
72,2010,4,60.0,2,June 2023
72,2015,4,24.0,2,June 2023
72,2019,4,26.0,2,June 2023
72,2020,4,24.0,2,June 2023
72,2021,4,113.0,2,June 2023
72,1985,5,96.0,2,June 2023
72,1995,5,90.0,2,June 2023
72,2005,5,48.0,2,June 2023
72,2010,5,155.0,2,June 2023
72,2015,5,66.0,2,June 2023
72,2019,5,68.0,2,June 2023
72,2020,5,79.0,2,June 2023
72,2021,5,96.0,2,June 2023
72,1985,6,9.4,2,June 2023
72,1995,6,1.9,2,June 2023
72,2005,6,0.5,2,June 2023
72,2010,6,1.3,2,June 2023
72,2015,6,0.5,2,June 2023
72,2019,6,0.4,2,June 2023
72,2020,6,0.5,2,June 2023
72,2021,6,0.6,2,June 2023
76,1985,3,54.0,2,June 2023
76,1995,3,230.0,2,June 2023
76,2005,3,113.0,2,June 2023
76,2010,3,377.0,2,June 2023
76,2015,3,719.0,2,June 2023
76,2019,3,42.0,2,June 2023
76,2020,3,290.0,2,June 2023
76,2021,3,831.0,2,June 2023
76,1985,4,31.0,2,June 2023
76,1995,4,34.0,2,June 2023
76,2005,4,104.0,2,June 2023
76,2010,4,88.0,2,June 2023
76,2015,4,284.0,2,June 2023
76,2019,4,230.0,2,June 2023
76,2020,4,322.0,2,June 2023
76,2021,4,283.0,2,June 2023
76,1985,5,85.0,2,June 2023
76,1995,5,264.0,2,June 2023
76,2005,5,217.0,2,June 2023
76,2010,5,465.0,2,June 2023
76,2015,5,1003.0,2,June 2023
76,2019,5,273.0,2,June 2023
76,2020,5,613.0,2,June 2023
76,2021,5,1114.0,2,June 2023
76,1985,6,0.1,2,June 2023
76,1995,6,0.0,2,June 2023
76,2005,6,0.0,2,June 2023
76,2010,6,0.0,2,June 2023
76,2015,6,0.1,2,June 2023
76,2019,6,0.0,2,June 2023
76,2020,6,0.0,2,June 2023
76,2021,6,0.1,2,June 2023
92,1985,3,2.0,2,June 2023
92,1995,3,0.0,2,June 2023
92,1985,4,0.0,2,June 2023
92,1995,4,1.0,2,June 2023
92,1985,5,2.0,2,June 2023
92,1995,5,1.0,2,June 2023
96,1985,3,1.0,2,June 2023
96,1995,3,4.0,2,June 2023
96,1985,4,0.0,2,June 2023
96,1995,4,0.0,2,June 2023
96,1985,5,1.0,2,June 2023
96,1995,5,4.0,2,June 2023
96,1995,6,0.1,2,June 2023
854,1985,3,134.0,2,June 2023
854,1995,3,350.0,2,June 2023
854,2005,3,382.0,2,June 2023
854,2010,3,554.0,2,June 2023
854,2015,3,527.0,2,June 2023
854,2019,3,654.0,2,June 2023
854,2020,3,1182.0,2,June 2023
854,2021,3,1144.0,2,June 2023
854,1985,4,54.0,2,June 2023
854,1995,4,140.0,2,June 2023
854,2005,4,316.0,2,June 2023
854,2010,4,491.0,2,June 2023
854,2015,4,471.0,2,June 2023
854,2019,4,454.0,2,June 2023
854,2020,4,549.0,2,June 2023
854,2021,4,466.0,2,June 2023
854,1985,5,188.0,2,June 2023
854,1995,5,490.0,2,June 2023
854,2005,5,698.0,2,June 2023
854,2010,5,1045.0,2,June 2023
854,2015,5,998.0,2,June 2023
854,2019,5,1108.0,2,June 2023
854,2020,5,1731.0,2,June 2023
854,2021,5,1611.0,2,June 2023
854,1985,6,12.2,2,June 2023
854,1995,6,20.7,2,June 2023
854,2005,6,11.5,2,June 2023
854,2010,6,10.7,2,June 2023
854,2015,6,8.8,2,June 2023
854,2019,6,7.2,2,June 2023
854,2020,6,10.4,2,June 2023
854,2021,6,8.6,2,June 2023
108,1985,3,91.0,2,June 2023
108,1995,3,147.0,2,June 2023
108,2005,3,163.0,2,June 2023
108,2010,3,279.0,2,June 2023
108,2015,3,186.0,2,June 2023
108,2019,3,265.0,2,June 2023
108,2020,3,249.0,2,June 2023
108,2021,3,367.0,2,June 2023
108,1985,4,46.0,2,June 2023
108,1995,4,140.0,2,June 2023
108,2005,4,202.0,2,June 2023
108,2010,4,349.0,2,June 2023
108,2015,4,181.0,2,June 2023
108,2019,4,290.0,2,June 2023
108,2020,4,232.0,2,June 2023
108,2021,4,241.0,2,June 2023
108,1985,5,137.0,2,June 2023
108,1995,5,287.0,2,June 2023
108,2005,5,366.0,2,June 2023
108,2010,5,628.0,2,June 2023
108,2015,5,367.0,2,June 2023
108,2019,5,554.0,2,June 2023
108,2020,5,481.0,2,June 2023
108,2021,5,608.0,2,June 2023
108,1985,6,12.1,2,June 2023
108,1995,6,29.0,2,June 2023
108,2005,6,33.3,2,June 2023
108,2010,6,31.1,2,June 2023
108,2015,6,11.8,2,June 2023
108,2019,6,21.4,2,June 2023
108,2020,6,17.2,2,June 2023
108,2021,6,20.9,2,June 2023
132,1985,3,42.0,2,June 2023
132,1995,3,91.0,2,June 2023
132,2005,3,112.0,2,June 2023
132,2010,3,248.0,2,June 2023
132,2015,3,111.0,2,June 2023
132,2019,3,82.0,2,June 2023
132,2020,3,94.0,2,June 2023
132,2021,3,83.0,2,June 2023
132,1985,4,22.0,2,June 2023
132,1995,4,25.0,2,June 2023
132,2005,4,51.0,2,June 2023
132,2010,4,79.0,2,June 2023
132,2015,4,42.0,2,June 2023
132,2019,4,70.0,2,June 2023
132,2020,4,65.0,2,June 2023
132,2021,4,62.0,2,June 2023
132,1985,5,64.0,2,June 2023
132,1995,5,116.0,2,June 2023
132,2005,5,163.0,2,June 2023
132,2010,5,327.0,2,June 2023
132,2015,5,153.0,2,June 2023
132,2019,5,152.0,2,June 2023
132,2020,5,158.0,2,June 2023
132,2021,5,145.0,2,June 2023
132,1985,6,48.4,2,June 2023
132,1995,6,23.9,2,June 2023
132,2005,6,17.4,2,June 2023
132,2010,6,20.6,2,June 2023
132,2015,6,10.0,2,June 2023
132,2019,6,7.8,2,June 2023
132,2020,6,9.5,2,June 2023
132,2021,6,7.7,2,June 2023
116,1985,3,9.0,2,June 2023
116,1995,3,389.0,2,June 2023
116,2005,3,288.0,2,June 2023
116,2010,3,471.0,2,June 2023
116,2015,3,522.0,2,June 2023
116,2019,3,805.0,2,June 2023
116,2020,3,1179.0,2,June 2023
116,2021,3,1196.0,2,June 2023
116,1985,4,5.0,2,June 2023
